Nº da ordem;Texto breve;Operação;Texto breve operação;Centro de trabalho;Centro de trabalho Reponsável;Código ABC;Condições da instalação;Nº do equipamento;Centro de trabalho;Local de instalação;Plano de manutenção;Status do Sistema Operação;Status do sistema;Status do usuário;Data-base do início;Data-base do fim;Início Programado;Fim Programado;Data de início real;Hora de início real;Data de fim real;Hora de fim real;Trabalho real;Trabalho da operação;Unidade de trabalho;Data de entrada;Data de referência;Tipo de ordem;Nº da nota;Tipo de nota;Centro;Data da nota;Hora da nota;Data de encerramento da nota;Hora de encerramento da nota;Data de início da avaria;Hora de início da avaria;Data de fim da avaria;Hora de fim da avaria;Duração da parada;Status da nota;Sintoma do dano;Texto breve do dano;Código da causa;Texto breve da causa;Texto longo da causa;Hora início cent.trab.;Hora fim cent.trab.;Capacidade cent.trab.;Tipo de Atividade de Manutenção;Denominação TAM;Custos Planejados;Custos Reais;Moeda;Nº conta do Razão;Centro de custo receptor;Grupo Códigos;Parte do objeto;Nome responsável controle técnico;Código medidas;Texto descritivo medidas;Código de ação;Texto descritivo ações;Texto breve nota;Texto Parte do objeto
4200846;Tocha do R2 esta vazando agua.;10;* Tocha do R2 esta vazando agua. * Anderson Santos de 17/01/2025 08:00 até 17/01/2025 10:00 * vazamento de água no pescoço , o mesmo é item consumível , na sequência de acompanhamento estava grudando o bico de contato, foi * evidenciado falta de  antirespingo nos reservatórios fazendo com gerasse esse problema.;LIDER_FA;LIDER_FA;A;;ROS003;ROS003;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;08:00:00;17/01/2025;10:00:00;2,000;0,0;H;17/01/2025;17/01/2025;PM03;10336526;M2;1000;17/01/2025;07:58:17;17/01/2025;16:14:02;17/01/2025;07:58:17;17/01/2025;09:10:00;0,00;MSEN MSIM ORDA;2032;VAZAMENTO;304;Não executado MA/check list;ZPM-APF 304;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;Tocha do R2 esta vazando agua.;
4200847;Ar condicionado não esta funcionando;10;* Ar condicionado não esta funcionando * Gsilva Terceirizado de 30/01/2025 13:30 até 30/01/2025 17:00 * Realizada substituição do equipamento danificado * Juan Sanchez  de 30/01/2025 13:30 até 30/01/2025 17:00 * Realizada substituição do equipamento danificado;LIDER_UT;LIDER_UT;C;;ARC158;;1000-RANCA;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;AGLE;17/01/2025;17/01/2025;17/01/2025;17/01/2025;30/01/2025;13:30:00;31/01/2025;16:50:00;16,633;0,0;H;17/01/2025;31/01/2025;PM03;10336523;M2;1000;17/01/2025;07:22:23;31/01/2025;16:26:31;17/01/2025;07:22:23;30/01/2025;17:00:00;321,63;MSEN MSIM ORDA;2031;PREVENTIVA;1001;PREVENTIVA;ZPM-GER 1001;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-82140;;;;;;;;Ar condicionado não esta funcionando;
4200856;Maquina não liga CNC;10;* Maquina não liga CNC * Marcelo Saldanha de 17/01/2025 10:52 até 17/01/2025 13:00 * realizado chamado para TI ploblema estáva na rede;LIDER_FA;LIDER_FA;E;;FCP003;FCP003;1000-FABCE-CORTC;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;10:52:00;17/01/2025;13:00:00;2,133;0,0;H;17/01/2025;17/01/2025;PM03;10336528;M2;1000;17/01/2025;08:31:24;17/01/2025;15:49:44;17/01/2025;08:31:24;17/01/2025;13:00:00;0,00;MSEN MSIM ORDA;2002;ALARME;1050;PARÂMETROS DESCONFIGURADOS;ZPM-GER 1050;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81190;;;;;;;;Maquina não liga CNC;
4200857;Proteçao da luneta travada;10;* Proteçao da luneta travada * Eriques Andreski de 17/01/2025 09:45 até 17/01/2025 11:15 * realizado limpeza no equipamento e testes com a produção;LIDER_FA;LIDER_FA;E;;CTO001;;1000-FABCE-USINA;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;09:45:00;17/01/2025;11:15:00;1,500;0,0;H;17/01/2025;17/01/2025;PM03;10336565;M2;1000;17/01/2025;09:42:58;28/01/2025;19:41:41;17/01/2025;09:42:58;17/01/2025;11:15:00;1,53;MSEN MSIM ORDA;2027;RUIDO ESTRANHO;404;Falha de lubrificação;ZPM-APM 404;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81140;;;;;;;;Proteçao da luneta travada;
4200858;Calandra não está ligando.;10;* Calandra não está ligando. * Marcelo Saldanha de 17/01/2025 09:33 até 17/01/2025 10:47 * barreira estava fora de alinhamento realizado alinhamento e testado;LIDER_FA;LIDER_FA;F;;CAL029;CAL029;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;09:33:00;17/01/2025;10:47:00;1,233;0,0;H;17/01/2025;17/01/2025;PM03;10336563;M2;1000;17/01/2025;09:42:23;17/01/2025;12:40:48;17/01/2025;09:42:23;17/01/2025;10:47:00;1,08;MSEN MSIM ORDA;2007;DESALINHADA(O);401;Falha no sistema elétrico;ZPM-APM 401;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81630;;;;;;;;Calandra não está ligando.;
4200893;tocha com mal contato;10;* tocha com mal contato * Angelo Brust de 17/01/2025 18:00 até 17/01/2025 18:30 * disponibilizado nova tocha para operação;LIDER_SL;LIDER_SL;F;;ASM147;;1000-FABSL-SOLSL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;18:00:00;29/01/2025;21:00:00;1,500;0,0;H;17/01/2025;18/01/2025;PM03;10336607;M2;1000;17/01/2025;17:48:57;18/01/2025;01:18:14;17/01/2025;17:48:57;17/01/2025;18:30:00;0,68;MSEN MSIM ORDA;2017;NÃO ACIONA;1045;MAU CONTATO;ZPM-GER 1045;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81240;;;;;;;;tocha com mal contato;
4200894;QUEBRA DO FUSO LADO MOTOR TEV020;10;* QUEBRA DO FUSO LADO MOTOR TEV020 * Angelo Brust de 17/01/2025 19:50 até 17/01/2025 21:00 * quebraram os parafusos do lado do fuso do motor da matriz da tesoura foi retirado tocos de parafusos e colocado nova flange;LIDER_SL;LIDER_SL;A;;TEV020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR DMNV MOME NOLQ;AGLE;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;19:50:00;17/01/2025;21:00:00;1,167;0,0;H;17/01/2025;18/01/2025;PM03;10336614;M2;1000;17/01/2025;19:24:40;18/01/2025;01:22:46;17/01/2025;19:24:40;17/01/2025;21:00:00;1,59;MSEN MSIM ORDA;2012;FOLGA;1060;QUEBRA DE COMPONENTES;ruptura natural do fuso devido ao alto i;07:00:00;16:25:00;6,31;003;Reparação;0,00;750,82;;0031102902;PB2-81260;;;;;;;;QUEBRA DO FUSO LADO MOTOR TEV020;
4200895;Entrada da tesoura obstruida;10;* Entrada da tesoura obstruida * Angelo Brust de 17/01/2025 23:00 até 18/01/2025 01:24 * foi removido que é da tesoura identificado cavacos enroscados dentro do guia foi trabalhado na remoção e lixação após atestado * liberado equipamento;LIDER_SL;LIDER_SL;E;0;TEV022;PER022;1000-FABSL-SLPER-PER022;;CONF ENTE IMPR;ENTE CONF IMPR DMNV NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;18/01/2025;17/01/2025;23:00:00;18/01/2025;01:24:00;2,400;0,0;H;17/01/2025;18/01/2025;PM03;10336618;M2;1000;17/01/2025;20:36:46;18/01/2025;01:26:04;17/01/2025;20:36:46;18/01/2025;01:24:00;4,79;MSEN MSIM ORDA;2013;GRUDADA(O);1027;ENTUPIMENTO;necessário avaliar causa;07:00:00;16:28:00;5,93;003;Reparação;0,00;0,00;;0032101002;PB2-81260;;;;;;;;Entrada da tesoura obstruida;
4200896;Problema no DSE para abrir;10;* Problema no DSE para abrir * Claudio Lopes de 17/01/2025 22:41 até 17/01/2025 23:59 * dispositivo não abre para a liberação da calha, verificação do sistema hidráulico * Maisson Dias de 18/01/2025 04:00 até 18/01/2025 06:20 * realizado conferência do sistema hidráulico posições dos sensores pneumáticos, destrocado posição das mangueiras hidráulicas pois * estavam invertida * Anderson Santos de 18/01/2025 09:15 até 18/01/2025 09:45 * realizado o teste mas o equipamento não opera os movimentos de fecha e abre * Marcelo Saldanha de 20/01/2025 09:34 até 20/01/2025 09:55 * realizado acompanhamento maquina ok;LIDER_FA;LIDER_FA;F;0;DSE001;;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR DMNV NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;20/01/2025;17/01/2025;22:41:00;20/01/2025;09:55:00;4,483;0,0;H;17/01/2025;20/01/2025;PM03;10336619;M2;1000;17/01/2025;21:55:50;20/01/2025;09:56:55;17/01/2025;21:55:50;20/01/2025;09:55:00;59,99;MSEN MSIM ORDA;2017;NÃO ACIONA;403;Falha no sistema mecânico ;ZPM-APM 403;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0032101002;PB2-81640;;;;;;;;Problema no DSE para abrir;
4200911;Aparelho não solta o arame;10;* Aparelho não solta o arame * Jcardias Terceirizado de 17/01/2025 10:00 até 17/01/2025 11:13 * ajustado os rolamentos apertado s cabos *;LIDER_SL;LIDER_SL;F;;ASM151;;1000-FABSL-SOLSL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;10:00:00;17/01/2025;11:13:00;1,634;0,0;H;17/01/2025;17/01/2025;PM03;10336573;M2;1000;17/01/2025;10:39:22;17/01/2025;11:16:16;17/01/2025;10:39:22;17/01/2025;11:33:00;0,90;MSEN MSIM ORDA;2013;GRUDADA(O);401;Falha no sistema elétrico;ZPM-APM 401;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81240;;;;;;;;Aparelho não solta o arame;
4200912;Colisão do braço 2;10;* Colisão do braço 2 * Maicon Martins de 17/01/2025 16:16 até 17/01/2025 17:00 * foi passado para operadores não usar mais os braços até segunda informações, pois está pra vim técnico da LVD;LIDER_FA;LIDER_FA;E;;PVI037;PVI037;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;16:16:00;17/01/2025;17:00:00;0,733;0,0;H;17/01/2025;18/01/2025;PM03;10336574;M2;1000;17/01/2025;10:46:54;18/01/2025;01:27:32;17/01/2025;10:46:54;17/01/2025;10:50:00;0,00;MSEN MSIM ORDA;2007;DESALINHADA(O);306;Erro operacional;ZPM-APF 306;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81630;;;;;;;;Colisão do braço 2;
4200913;Aparelho não solta o arame;10;* Aparelho não solta o arame * Jonas Kaiber de 16/01/2025 17:11 até 16/01/2025 18:00 * realizado a troca do conduíte com o soldador, erro operacional * Jonas Kaiber de 17/01/2025 17:11 até 17/01/2025 18:00 * realizado a troca do conduíte com o soldador, erro operacional;LIDER_SL;LIDER_SL;F;;ASM151;;1000-FABSL-SOLSL;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;16/01/2025;17:11:00;17/01/2025;18:00:00;3,634;0,0;H;17/01/2025;17/01/2025;PM03;10336580;M2;1000;17/01/2025;11:40:06;17/01/2025;23:10:34;17/01/2025;11:40:06;17/01/2025;18:00:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;305;Erro na montagem;ZPM-APF 305;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81240;;;;;;;;Aparelho não solta o arame;
4200918;Prensa chapa não tem pressão;10;* Prensa chapa não tem pressão * Marcelo Saldanha de 17/01/2025 14:40 até 17/01/2025 16:46 * retido prensa chapa e cilindros para concerto externo * Marcelo Saldanha de 21/01/2025 09:23 até 21/01/2025 11:19 * realizado montagem dos prensa ferramenta * Marcelo Saldanha de 22/01/2025 08:07 até 22/01/2025 09:10 * realizado montagem dos cilindros e acompanhamento com a máquina produzindo;LIDER_FA;LIDER_FA;E;;FCP002;FCP002;1000-FABCE-CORTC;;CNPA IMPR LIB;LIB  CNPA DMNV IMPA MOME NOLQ SCDM;ORÇA;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;14:40:00;22/01/2025;09:10:00;5,083;0,0;H;17/01/2025;17/01/2025;PM03;10336586;M2;1000;17/01/2025;12:40:06;;00:00:00;17/01/2025;12:40:06;;00:00:00;0,00;MSIM MSPR ORDA;;;;;;07:00:00;16:28:00;6,35;003;Reparação;0,00;1.542,75;;0031102902;PB2-81190;;;;;;;;Prensa chapa não tem pressão;
4200918;Prensa chapa não tem pressão;20;Conserto de cilindros;MANUTADM;LIDER_FA;E;;FCP002;FCP002;1000-FABCE-CORTC;;LIB  OEFP;LIB  CNPA DMNV IMPA MOME NOLQ SCDM;ORÇA;17/01/2025;17/01/2025;17/01/2025;17/01/2025;;00:00:00;;00:00:00;0,000;0,0;H;17/01/2025;17/01/2025;PM03;10336586;M2;1000;17/01/2025;12:40:06;;00:00:00;17/01/2025;12:40:06;;00:00:00;0,00;MSIM MSPR ORDA;;;;;;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81190;;;;;;;;Prensa chapa não tem pressão;
4200919;Escapou a mola PEX017;10;* Escapou a mola PEX017 * Eriques Andreski de 17/01/2025 14:10 até 17/01/2025 16:05 * ajustado engate da maquina;LIDER_FA;LIDER_FA;F;;PEX017;PEX017;1000-FABCE-CORTC;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;14:10:00;17/01/2025;16:05:00;1,917;0,0;H;17/01/2025;17/01/2025;PM03;10336589;M2;1000;17/01/2025;13:50:15;17/01/2025;16:27:32;17/01/2025;13:50:15;17/01/2025;16:05:00;2,25;MSEN MSIM ORDA;2009;DESGASTADO;102;Falha no ar comprimido;ZPM-AIA 102;07:00:00;16:28:00;5,93;003;Reparação;0,00;0,00;;0031102902;PB2-81190;;;;;;;;Escapou a mola PEX017;
4200920;explodiu a tampa de óleo;10;* explodiu a tampa de óleo * Felipe Castro de 17/01/2025 13:35 até 17/01/2025 16:45 * avaliado rompimento da haste do cilindro compensador do lado direito. necessário dar continuidade na desmontagem do cilindro * Angelo Brust de 17/01/2025 16:10 até 17/01/2025 17:00 * informações * Marcos Kilpp de 17/01/2025 15:58 até 17/01/2025 21:00 * desmontagem dos compensadores * Rafael Rocha de 17/01/2025 16:45 até 17/01/2025 21:00 * Auxiliado kilpp * Rafael Rocha de 17/01/2025 22:30 até 18/01/2025 00:30 * Auxiliado kilpp * Fsantos Terceirizado de 17/01/2025 22:30 até 18/01/2025 01:30 * limpeza do óleo vazado. * Rafael Rocha de 21/01/2025 00:00 até 21/01/2025 01:20 * Auxiliado Angelo na montagem das hastes dos cilindros. * Jcardias Terceirizado de 21/01/2025 07:00 até 21/01/2025 12:00 * montado. as astes * Jcardias Terceirizado de 21/01/2025 13:00 até 21/01/2025 16:04 * fechado tampa colocado óleo e testado * Geferson Oliveira de 21/01/2025 07:40 até 21/01/2025 12:10 * montagem componentes dos compensadores * Geferson Oliveira de 21/01/2025 13:20 até 21/01/2025 16:15 * fechado cili do, montagem trava, colocado óleo, ajuste pressão cilindros compensadores +-3,5bar, corrente nominal em ciclo a vazio * +-53A * Angelo Brust de 21/01/2025 00:00 até 21/01/2025 01:50 * iniciado montagem * Tobias Roehrs de 21/01/2025 01:10 até 21/01/2025 07:00 * montado embolo do cilindro * Felipe Castro de 21/01/2025 07:05 até 21/01/2025 12:30 * trocado gaxeta da flange, feito montagem do êmbolo do cilindro lado esquerdo, colocado óleo e iniciado fechamento do conjunto * Geferson Oliveira de 21/01/2025 16:15 até 21/01/2025 16:40 * monagem  o conjunto danificado efetuado testes, ajutes de pressão dos cilindros compensadores;LIDER_SL;LIDER_SL;E;;PVI016;PVI016;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF DMNV IMPA MOME NOLQ;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;13:35:00;21/01/2025;16:40:00;48,600;0,0;H;17/01/2025;23/01/2025;PM03;10336590;M2;1000;17/01/2025;13:58:38;23/01/2025;11:21:12;17/01/2025;13:58:38;21/01/2025;16:40:00;98,69;MSEN MSIM ORDA;2023;QUEBRADO;402;Falha no sistema pneumático;ZPM-APM 402;07:00:00;16:28:00;5,50;003;Reparação;0,00;3,83;;0031102902;PB2-81230;;;;;;;;explodiu a tampa de óleo;
4200921;cancela de segurança não está funcionand;10;* cancela de segurança não está funcionand * Jonas Kaiber de 17/01/2025 18:02 até 17/01/2025 18:50 * teste nas cancelas quais funcionaram perfeitamente, sem operador no segundo turno;LIDER_SL;LIDER_SL;A;;LCL001;LCL001;1000-FABSL-SLSLI;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;15:00:00;17/01/2025;18:50:00;2,300;0,0;H;17/01/2025;17/01/2025;PM03;10336592;M2;1000;17/01/2025;14:30:40;17/01/2025;23:14:57;17/01/2025;14:30:40;17/01/2025;18:50:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;303;Erro de chamado;ZPM-APF 303;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;cancela de segurança não está funcionand;
4200930;portão danificado;10;* portão danificado * * Falha operacional, operador não colocou o alinhador de bobina, porem ao   final da bobina ela veio a cair fora do desbobinar, danificando os   portões da linha e gerando risco. Falha no procedimento operacional. foi   acionado gestão e técnico de segurança para ações do incidente com o   descumprimento de procedimento de trabalho. Técnico Angelo auxiliou na   correção dos portões porém realizaou apontamento em ordem de máquina   complexa. * Ação finalizada.;LIDER_SL;LIDER_SL;A;;DES020;PER020;1000-FABSL-SLPER-PER020;;ENTE IMPR;ENCE IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;;00:00:00;;00:00:00;0,000;0,0;H;17/01/2025;22/01/2025;PM03;10336604;M2;1000;17/01/2025;16:05:39;22/01/2025;10:54:37;17/01/2025;16:05:39;17/01/2025;16:15:00;0,00;MSEN MSIM ORDA;;;;;;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;portão danificado;
4200932;Maquina nao liga;10;* Maquina nao liga * Jonas Kaiber de 17/01/2025 18:51 até 17/01/2025 20:00 * verificado que faltava uma fase após a chave geral, realizado o reaperto na chave geral do equipamento mas é necessário realizar a * troca da mesma;LIDER_SL;LIDER_SL;F;;GTI025;GTI025;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;18:51:00;17/01/2025;20:00:00;1,150;0,0;H;17/01/2025;17/01/2025;PM03;10336606;M2;1000;17/01/2025;16:57:21;17/01/2025;23:17:45;17/01/2025;16:57:21;17/01/2025;20:00:00;3,04;MSEN MSIM ORDA;2017;NÃO ACIONA;401;Falha no sistema elétrico;ZPM-APM 401;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;Maquina nao liga;
4200933;Falta de ar comprimido;10;* Falta de ar comprimido * Claudio Lopes de 18/01/2025 00:01 até 18/01/2025 00:30 * ihm bloqueada e falta de ar no equipamento, resetado ihm e rearmado compressores de ar;LIDER_FA;LIDER_FA;A;1;CPP001;LPP001;1000-FABCE-PINPO;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;EXEC;18/01/2025;18/01/2025;17/01/2025;17/01/2025;18/01/2025;00:01:00;18/01/2025;01:00:00;0,966;0,0;H;18/01/2025;18/01/2025;PM03;10336626;M2;1000;18/01/2025;00:26:48;18/01/2025;01:02:53;18/01/2025;00:26:48;18/01/2025;00:30:00;0,05;MSEN MSIM ORDA;2002;ALARME;402;Falha no sistema pneumático;ZPM-APM 402;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81180;;;;;;;;Falta de ar comprimido;
4200934;problema com sucata;10;* problema com sucata * Maicon Martins de 17/01/2025 23:41 até 17/01/2025 23:50 * operadores conseguiram resolver o problema;LIDER_FA;LIDER_FA;A;1;LAS012;;1000-FABCE-MLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;17/01/2025;17/01/2025;17/01/2025;17/01/2025;17/01/2025;23:41:00;17/01/2025;23:50:00;0,150;0,0;H;18/01/2025;18/01/2025;PM03;10336624;M2;1000;17/01/2025;23:39:57;18/01/2025;01:31:34;17/01/2025;23:39:57;17/01/2025;23:40:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1057;PROCESSO PRODUÇÃO;ZPM-GER 1057;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81430;;;;;;;;problema com sucata;
4200936;problema no carrinho;10;* problema no carrinho * Anderson Santos de 18/01/2025 10:15 até 18/01/2025 10:40 * o equipamento não se movimenta para frente nem para trás * Claudiomiro Silva de 20/01/2025 15:01 até 20/01/2025 15:35 * Relé rompido, realizado substituição, testado junto operacional;LIDER_FA;LIDER_FA;F;;CAP002;;1000-FABCE-MLMON;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;18/01/2025;18/01/2025;17/01/2025;17/01/2025;18/01/2025;10:15:00;20/01/2025;15:35:00;0,984;0,0;H;18/01/2025;20/01/2025;PM03;10336628;M2;1000;18/01/2025;01:49:28;20/01/2025;16:57:30;18/01/2025;01:49:28;20/01/2025;15:35:00;61,76;MSEN MSIM ORDA;2017;NÃO ACIONA;401;Falha no sistema elétrico;ZPM-APM 401;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81450;;;;;;;;problema no carrinho;
4200961;quebrou parafusos;10;* quebrou parafusos * Geferson Oliveira de 18/01/2025 06:40 até 18/01/2025 08:25 * troca parafusos * * Felipe Castro de 17/01/2025 07:40 até 17/01/2025 09:20 * retirado parafusos quebrado e colocado novos;LIDER_SL;LIDER_SL;A;;TEV020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;18/01/2025;18/01/2025;17/01/2025;17/01/2025;17/01/2025;07:40:00;18/01/2025;09:20:00;5,084;0,0;H;18/01/2025;20/01/2025;PM03;10336634;M2;1000;18/01/2025;07:28:16;20/01/2025;09:05:05;18/01/2025;07:28:16;18/01/2025;09:20:00;1,86;MSEN MSIM ORDA;2007;DESALINHADA(O);1060;QUEBRA DE COMPONENTES;ZPM-GER 1060;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;quebrou parafusos;
4200962;Suporte das roldanas está caido;10;* Suporte das roldanas está caido * Anderson Santos de 18/01/2025 09:45 até 18/01/2025 10:15 * fixação de tampa lateral, será acompanhado na segunda feira sobre condições do anti respingo;LIDER_FA;LIDER_FA;A;;ROS001;ROS001;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;18/01/2025;18/01/2025;17/01/2025;17/01/2025;18/01/2025;09:45:00;18/01/2025;10:15:00;0,500;0,0;H;18/01/2025;18/01/2025;PM03;10336659;M2;1000;18/01/2025;08:41:49;18/01/2025;11:11:46;18/01/2025;08:41:49;18/01/2025;10:15:00;1,55;MSEN MSIM ORDA;2004;ARREBENTADA;403;Falha no sistema mecânico ;tampa do cabeçote solta;07:00:00;16:28:00;7,20;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;Suporte das roldanas está caido;
4200968;ponte não esta funcionando;10;* ponte não esta funcionando * Marcelo Saldanha de 20/01/2025 09:03 até 20/01/2025 09:30 * chamado foi aberto para linha nova  do transportadores foi aberto em cima da PRO007 , GGR da linha nova verificado estava * funcionando normal;LIDER_FA;LIDER_FA;F;;PRO007;;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;20/01/2025;20/01/2025;20/01/2025;20/01/2025;20/01/2025;09:03:00;20/01/2025;09:30:00;0,450;0,0;H;20/01/2025;20/01/2025;PM03;10336685;M2;1000;20/01/2025;07:24:34;20/01/2025;09:55:00;20/01/2025;07:24:34;20/01/2025;09:30:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;306;Erro operacional;ZPM-APF 306;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;ponte não esta funcionando;
4200969;cabo quebrado;10;* cabo quebrado * Geferson Oliveira de 20/01/2025 07:40 até 20/01/2025 08:35 * cabo sensor da ferramenta rompido, efetuado troca do sensor e ajustado posição.;LIDER_SL;LIDER_SL;A;;PEX020;PER020;1000-FABSL-SLPER-PER020;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;20/01/2025;20/01/2025;20/01/2025;20/01/2025;20/01/2025;07:40:00;20/01/2025;08:35:00;0,917;0,0;H;20/01/2025;20/01/2025;PM03;10336686;M2;1000;20/01/2025;07:39:27;20/01/2025;09:30:08;20/01/2025;07:39:27;20/01/2025;08:35:00;0,93;MSEN MSIM ORDA;2004;ARREBENTADA;401;Falha no sistema elétrico;cabo sensor esmagado  setup;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;cabo quebrado;
4200970;Vazamento de agua na tocha;10;* Vazamento de agua na tocha * Anderson Santos de 23/01/2025 10:00 até 23/01/2025 10:30 * disponibilizado tocha back UP;LIDER_FA;LIDER_FA;F;;ASM204;;1000-FABCE-GRSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;20/01/2025;20/01/2025;20/01/2025;20/01/2025;23/01/2025;10:00:00;23/01/2025;10:30:00;0,500;0,0;H;20/01/2025;23/01/2025;PM03;10336714;M2;1000;20/01/2025;10:59:47;23/01/2025;17:01:28;20/01/2025;10:59:47;21/01/2025;07:30:00;0,00;MSEN MSIM ORDA;2032;VAZAMENTO;303;Erro de chamado;ZPM-APF 303;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102903;PB2-81340;;;;;;;;Vazamento de agua na tocha;
