Nº da ordem;Texto breve;Operação;Texto breve operação;Centro de trabalho;Centro de trabalho Reponsável;Código ABC;Condições da instalação;Nº do equipamento;Centro de trabalho;Local de instalação;Plano de manutenção;Status do Sistema Operação;Status do sistema;Status do usuário;Data-base do início;Data-base do fim;Início Programado;Fim Programado;Data de início real;Hora de início real;Data de fim real;Hora de fim real;Trabalho real;Trabalho da operação;Unidade de trabalho;Data de entrada;Data de referência;Tipo de ordem;Nº da nota;Tipo de nota;Centro;Data da nota;Hora da nota;Data de encerramento da nota;Hora de encerramento da nota;Data de início da avaria;Hora de início da avaria;Data de fim da avaria;Hora de fim da avaria;Duração da parada;Status da nota;Sintoma do dano;Texto breve do dano;Código da causa;Texto breve da causa;Texto longo da causa;Hora início cent.trab.;Hora fim cent.trab.;Capacidade cent.trab.;Tipo de Atividade de Manutenção;Denominação TAM;Custos Planejados;Custos Reais;Moeda;Nº conta do Razão;Centro de custo receptor;Grupo Códigos;Parte do objeto;Nome responsável controle técnico;Código medidas;Texto descritivo medidas;Código de ação;Texto descritivo ações;Texto breve nota;Texto Parte do objeto
4153724;repor ventosas que está faltando;10;* repor ventosas que está faltando * Operação 10 - Luiz Felipe Ribeiro Meirelles das 17/02/2023 14:00 às   17/02/2023 15:31 - realizado limpeza e ajuste das ventosas.;LIDER_SL;LIDER_SL;A;;PHI024;PER023;1000-FABSL-SLPER-PER023;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;16/02/2023;;16/02/2023;16/02/2023;17/02/2023;14:00:00;17/02/2023;15:31:00;1,517;0,0;H;16/02/2023;22/02/2023;PM01;10254371;M2;1000;16/02/2023;16:03:22;22/02/2023;07:32:21;16/02/2023;16:01:22;16/02/2023;16:02:00;0,01;MSEN MSIM ORDA;2028;NÃO OBEDECE COMANDO;1042;FORA DE POSIÇÃO;;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;repor ventosas que está faltando;
4153727;Vazamento de óleo;10;* Vazamento de óleo * Operação 10 - Marcelo Saldanha Da Silva das 17/02/2023 17:33 às   17/02/2023 19:11 - REALIZADO LIMPEZA DO VAZAMENTO DE ÓLEO * Item 2 * Operação 10 - Felipe Castro Almeida das 20/02/2023 14:10 às 20/02/2023   15:25 - foi reapertado as conexões que estavam soltas do sistema de   retorno.;LIDER_SL;LIDER_SL;E;;PEX048;;1000-FABSL-SLPER-PEX048;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ SCDM;EXEC;17/02/2023;;17/02/2023;20/02/2023;17/02/2023;17:33:00;20/02/2023;15:25:00;2,883;0,0;H;17/02/2023;06/06/2023;PM01;10254380;M2;1000;17/02/2023;07:58:08;22/02/2023;07:36:02;17/02/2023;07:58:08;20/02/2023;15:20:00;79,36;MSEN MSIM ORDA;2032;VAZAMENTO;1003;AFROUXAMENTO;;00:00:00;00:00:00;0,00;009;ROA/ROAM;0,00;0,00;;0031102902;PB2-81230;;;;;;;;Vazamento de óleo;
4153728;bomba;10;* bomba * Operação 10 - Felipe Castro Almeida das 17/02/2023 08:50 às 17/02/2023   10:50 - realizado limpeza da bomba e corrigido vazamento na conexão de   entrada do filtro.;LIDER_PI;LIDER_PI;F;;BOT009;;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;08:50:00;17/02/2023;10:50:00;2,000;0,0;H;17/02/2023;22/02/2023;PM01;10254382;M2;1000;17/02/2023;08:44:24;22/02/2023;07:46:47;17/02/2023;08:44:24;17/02/2023;10:35:00;1,84;MSEN MSIM ORDA;2032;VAZAMENTO;1003;AFROUXAMENTO;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81160;;;;;;;;bomba;
4153730;está quebrado o imã;10;* está quebrado o imã * Operação 10 - Flavio Natanael Iops da Silva das 17/02/2023 10:00 às   17/02/2023 12:00 - Iniciado desmontagem do eixo do imã , eixo esta na   usinagem para retrabalho. * Item 2 * Operação 10 - Rafael Welter da Rocha das 17/02/2023 16:30 às 17/02/2023   18:00 - Feito remontagem do imã. / Equipamento rodou normalmente no tempo de manutenção por isso apontado   com somente 10 minutos de parada. *;LIDER_FA;LIDER_FA;A;;MNP003;ROS003;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;10:00:00;17/02/2023;18:00:00;3,500;0,0;H;17/02/2023;20/02/2023;PM01;10254384;M2;1000;17/02/2023;09:03:19;20/02/2023;07:51:31;17/02/2023;09:03:19;17/02/2023;09:13:00;0,16;MSEN MSIM ORDA;2004;ARREBENTADA;1061;QUEBRADA(O);;07:00:00;16:28:00;6,35;001;Inspeção;0,00;0,00;;0031102902;PB2-81640;;;;;;;;está quebrado o imã;
4153731;sensor do alarme;10;* sensor do alarme * Operação 10 - Angelo Luiz Brust das 17/02/2023 12:00 às 17/02/2023 13:00   - alarme de emergencia na estação 1. provavel mal contato nos contatos   da emergencia externa, necessario substituir em M1.;LIDER_FA;LIDER_FA;A;;ROS007;;1000-FABCE-MLSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;12:00:00;17/02/2023;13:00:00;1,000;0,0;H;17/02/2023;20/02/2023;PM01;10254387;M2;1000;17/02/2023;09:18:10;20/02/2023;07:48:12;17/02/2023;09:18:10;17/02/2023;13:00:00;0,00;MSEN MSIM ORDA;2002;ALARME;1020;DESGASTE COMPONENTES;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81440;;;;;;;;sensor do alarme;
4153733;troca da ventosa da PHI024;10;* troca da ventosa da PHI024 * Operação 10 - Josaias da Rosa da Luz das 16/02/2023 17:00 às 16/02/2023   18:15 - Realizado a montagem de ventosas.;LIDER_SL;LIDER_SL;A;;PHI024;PER023;1000-FABSL-SLPER-PER023;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;17/02/2023;;17/02/2023;17/02/2023;16/02/2023;17:00:00;16/02/2023;18:15:00;1,250;0,0;H;17/02/2023;22/02/2023;PM01;10254401;M2;1000;17/02/2023;09:37:28;22/02/2023;08:10:51;17/02/2023;09:37:28;20/02/2023;20:17:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1057;PROCESSO PRODUÇÃO;;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;troca da ventosa da PHI024;
4153736;PR03 parou de subir e descer.;10;* PR03 parou de subir e descer. * 17/02/23-DAS 16:25 AS 17:15(JEFERSON RODRIGUES) * DIJUNTOR MOTOR DESARMADO,REARMADO O MESMO E REALIZADO ACOMPANHAMENTO DO   PROCESSO,AONDE FUNCIONOU NORMALMENTE.;LIDER_FA;LIDER_FA;F;;PRO003;;1000-FABCE-TCSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;16:25:00;17/02/2023;17:15:00;0,833;0,0;H;17/02/2023;20/02/2023;PM01;10254403;M2;1000;17/02/2023;10:19:53;20/02/2023;07:55:14;17/02/2023;10:19:53;17/02/2023;17:15:00;6,92;MSEN MSIM ORDA;2029;NÃO POSICIONA;1030;FALTA ALIMENTAÇÃO;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81530;;;;;;;;PR03 parou de subir e descer.;
4153737;OCONTROLE DA PONTE ESTRAGOU;10;* OCONTROLE DA PONTE ESTRAGOU * Operação 10 - Angelo Luiz Brust das 17/02/2023 15:00 às 17/02/2023 16:00   - identificado capacitor quebrado ao trocar pilhas do controle,   resoldado capacitor, testado e liberado.;LIDER_FA;LIDER_FA;F;;PRO033;;1000-FABCE-ELMON;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;15:00:00;17/02/2023;16:00:00;1,000;0,0;H;17/02/2023;20/02/2023;PM01;10254408;M2;1000;17/02/2023;10:32:49;20/02/2023;07:45:01;17/02/2023;10:32:49;17/02/2023;15:50:00;5,29;MSEN MSIM ORDA;2017;NÃO ACIONA;1060;QUEBRA DE COMPONENTES;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81650;;;;;;;;OCONTROLE DA PONTE ESTRAGOU;
4153738;Erro na barreira de proteção;10;* Erro na barreira de proteção * Operação 10 - Angelo Luiz Brust das 17/02/2023 11:10 às 17/02/2023 12:00   - ajustado sensor do laser, ajustado contatos do pedal.;LIDER_FA;LIDER_FA;E;;PVI023;PVI023;1000-FABCE-TCEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;11:10:00;17/02/2023;12:00:00;0,833;0,0;H;17/02/2023;20/02/2023;PM01;10254409;M2;1000;17/02/2023;10:33:49;20/02/2023;07:49:20;17/02/2023;10:33:49;17/02/2023;12:00:00;1,44;MSEN MSIM ORDA;2017;NÃO ACIONA;1011;CONECTORES/CABOS SOLTOS;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81530;;;;;;;;Erro na barreira de proteção;
4153739;Não está saindo o liquido lubrificante.;10;* Não está saindo o liquido lubrificante. * Operação 10 - Flavio Natanael Iops da Silva das 17/02/2023 10:00 às   17/02/2023 10:07 - Efetuado limpeza da valvula anti respingo.;LIDER_FA;LIDER_FA;A;;ROS006;ROS006;1000-FABCE-GRSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;10:00:00;17/02/2023;10:07:00;0,117;0,0;H;17/02/2023;23/02/2023;PM01;10254406;M2;1000;17/02/2023;10:30:12;23/02/2023;08:11:40;17/02/2023;09:59:00;17/02/2023;10:00:00;0,02;MSEN MSIM ORDA;2017;NÃO ACIONA;1073;SUJEIRA;;07:00:00;16:28:00;7,20;001;Inspeção;0,00;0,00;;0031102902;PB2-81340;;;;;;;;Não está saindo o liquido lubrificante.;
4153761;cano de ar arrebentou;10;* cano de ar arrebentou * Operação 10 - Angelo Luiz Brust das 17/02/2023 16:00 às 17/02/2023 16:15   - vazamento de ar. substituido mangueira e conexoes.;LIDER_FA;LIDER_FA;C;;000000000600000584;;;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;16:00:00;17/02/2023;16:15:00;0,250;0,0;H;17/02/2023;20/02/2023;PM01;10254411;M2;1000;17/02/2023;10:49:29;20/02/2023;07:50:22;17/02/2023;10:49:29;17/02/2023;16:00:00;5,18;MSEN MSIM ORDA;2032;VAZAMENTO;1022;DESGASTE VEDAÇÕES;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81440;;;;;;;;cano de ar arrebentou;
4153767;Não liga;10;* Não liga * Operação 10 - John Cesar Kensy das 18/02/2023 03:02 às 18/02/2023 06:50   - Não aciona o martelo ao controlar o bi manual. encontrado cabos   rompidos que ocasionaram curto circuito queimando a chave de acionamento   do bi manual. Efetuado a troca do cabo e da chave, colocado proteção   mecânica no cabo para dificultar o esmagamento.;LIDER_SL;LIDER_SL;F;;PEX040;;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;17/02/2023;;17/02/2023;17/02/2023;18/02/2023;03:02:00;18/02/2023;06:50:00;3,800;0,0;H;17/02/2023;20/02/2023;PM01;10254422;M2;1000;17/02/2023;12:53:19;20/02/2023;07:37:19;17/02/2023;12:53:19;18/02/2023;06:32:00;17,64;MSEN MSIM ORDA;2017;NÃO ACIONA;1007;CABO ROMPIDO;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;Não liga;
4153772;Máquina parou;10;* Máquina parou * Item 1 * Operação 10 - Angelo Luiz Brust das 17/02/2023 14:00 às 17/02/2023 15:00   - acompanhado processo nada identificado, exite ordem M1 para verificar   os eixos. *;LIDER_FA;LIDER_FA;A;;PVI031;PVI031;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;14:00:00;17/02/2023;15:00:00;1,000;0,0;H;17/02/2023;20/02/2023;PM01;10254425;M2;1000;17/02/2023;13:06:53;20/02/2023;07:46:55;17/02/2023;13:06:53;17/02/2023;15:00:00;0,00;MSEN MSIM ORDA;2031;PREVENTIVA;1016;DESAJUSTE MECÂNICO;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81630;;;;;;;;Máquina parou;
4153774;vazamento de óleo;10;* vazamento de óleo * Operação 10 - Flavio Natanael Iops da Silva das 17/02/2023 14:00 às   17/02/2023 15:49 - Vazamento de oleo,necessario dar continuidade, oring   danificado. * Item 2 * Operação 10 - Maicon Martins das 17/02/2023 23:01 às 17/02/2023 23:59 -   vazamento de óleo nos prensa ferramentas / / trocado anéis de vedação dos prensa ferramentas * Item 3 * Operação 10 - Maicon Martins das 18/02/2023 00:01 às 18/02/2023 01:20 -   vazamento de óleo nos prensa ferramentas / / trocado anéis de vedação dos prensa ferramentas.;LIDER_FA;LIDER_FA;F;;PVI027;PVI027;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV MOME NOLQ;AGLE;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;14:00:00;18/02/2023;01:20:00;4,101;0,0;H;17/02/2023;20/02/2023;PM01;10254427;M2;1000;17/02/2023;14:10:53;20/02/2023;07:38:23;17/02/2023;14:10:53;18/02/2023;01:00:00;10,82;MSEN MSIM ORDA;2032;VAZAMENTO;1077;VAZAMENTO;;07:00:00;16:28:00;5,50;001;Inspeção;398,40;474,48;BRL;0031102902;PB2-81630;;;;;;;;vazamento de óleo;
4153775;Controle da maquina, não está funcionand;10;* Controle da maquina, não está funcionando * Item 1 * Operação 10 - Felipe Castro Almeida das 17/02/2023 14:10 às 17/02/2023   14:45 - chamado aberto errado, foi verificado e orientado a abrir ordem   m1.;LIDER_SL;LIDER_SL;A;;PER014;PER014;1000-FABSL-SLPER-PERTUB;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;14:10:00;17/02/2023;14:45:00;0,583;0,0;H;17/02/2023;22/02/2023;PM01;10254430;M2;1000;17/02/2023;14:29:53;22/02/2023;07:51:32;17/02/2023;14:29:53;17/02/2023;14:35:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;7,62;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;Controle da maquina, não está funcionand;
4153777;cilindro 22 fora de posição;10;* cilindro 22 fora de posição * Operação 10 - Cristian de Almeida Generoso das 17/02/2023 17:00 às   17/02/2023 17:40 - realizado ajuste no sensor testado em manual junto ao   operador.;LIDER_SL;LIDER_SL;A;;PEX021;PER021;1000-FABSL-SLPER-PER021;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;17:00:00;17/02/2023;17:40:00;0,667;0,0;H;17/02/2023;20/02/2023;PM01;10254433;M2;1000;17/02/2023;15:03:27;20/02/2023;07:35:08;17/02/2023;15:03:27;17/02/2023;17:20:00;2,28;MSEN MSIM ORDA;2002;ALARME;1003;AFROUXAMENTO;;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;cilindro 22 fora de posição;
4153778;cilindro 22 fora de posição;10;* cilindro 22 fora de posição * Eliminada, não encontrado evidencias de atuação e problema no   equipamento. * Cristiano.;LIDER_SL;LIDER_SL;A;;PEX021;PER021;1000-FABSL-SLPER-PER021;;ENTE IMPR;ENTE IMPR CAPC NOLQ SCDM;EXEC;17/02/2023;;17/02/2023;17/02/2023;;00:00:00;;00:00:00;0,000;0,0;H;17/02/2023;10/03/2023;PM01;10254432;M2;1000;17/02/2023;15:00:59;10/03/2023;09:34:44;17/02/2023;15:00:59;;00:00:00;0,00;MREL MSEN MSIM ORDA;;;;;;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;cilindro 22 fora de posição;
4153782;castelo 12 está solto;10;castelo 12 está solto;LIDER_2º;LIDER_2º;E;;PER022;PER022;1000-FABSL-SLPER-PER022;;CNPA ENTE IMPR;ENTE CNPA IMPR CAPC NOLQ SCDM;EXEC;17/02/2023;;17/02/2023;17/02/2023;17/02/2023;18:00:00;18/02/2023;01:00:00;5,616;0,0;H;17/02/2023;24/02/2023;PM01;10254509;M2;1000;17/02/2023;18:37:53;24/02/2023;15:08:08;17/02/2023;18:37:53;24/02/2023;08:35:00;0,00;MSEN MSIM ORDA;2007;DESALINHADA(O);1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;5,93;001;Inspeção;0,00;0,00;;0031102902;;;;;;;;;castelo 12 está solto;
4153783;Mangueira de ar;10;* Mangueira de ar * Operação 10 - John Cesar Kensy das 20/02/2023 00:05 às 20/02/2023 01:15   - desmontado tubulação de interligação da válvula de segurança e   embreagem, passado veda rosca liquida e acertado rosca que estava   atravessada. falta testar equipamento junto ao operacional. * Item 2 * Operação 10 - Luiz Felipe Ribeiro Meirelles das 18/02/2023 07:00 às   18/02/2023 08:30tubulção de interligação da válvula de segurança estava   solta, realizado limpeza da rosca, passado veda rosca e montado   novamente. * Item 3 * Operação 10 - Felipe Castro Almeida das 20/02/2023 10:50 às 20/02/2023   11:00 -realizado teste e não apresentou falha. *;LIDER_SL;LIDER_SL;F;;PVI022;PVI022;1000-FABSL-SLPER-CHLAT1;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;18/02/2023;;20/02/2023;20/02/2023;18/02/2023;07:00:00;20/02/2023;11:00:00;2,834;0,0;H;18/02/2023;22/02/2023;PM01;10254518;M2;1000;18/02/2023;01:21:28;22/02/2023;07:41:31;18/02/2023;01:21:28;20/02/2023;10:55:00;57,56;MSEN MSIM ORDA;2032;VAZAMENTO;1022;DESGASTE VEDAÇÕES;;07:00:00;16:28:00;4,23;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Mangueira de ar;
4153784;Alarme de sobrecarga;10;* Alarme de sobrecarga * Operação 10 - Felipe Castro Almeida das 20/02/2023 11:05 às 20/02/2023   11:25 - foi acompanhado e não apresentou falha.;LIDER_SL;LIDER_SL;A;;PEX121;PER021;1000-FABSL-SLPER-PER021;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;18/02/2023;;20/02/2023;20/02/2023;20/02/2023;11:05:00;20/02/2023;11:25:00;0,333;0,0;H;20/02/2023;22/02/2023;PM01;10254625;M2;1000;18/02/2023;09:28:48;22/02/2023;07:40:06;18/02/2023;09:28:48;20/02/2023;07:50:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1057;PROCESSO PRODUÇÃO;;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Alarme de sobrecarga;
4153785;Válvula da embreagem danificada;10;* Válvula da embreagem danificada * Operação 10 - Felipe Castro Almeida das 20/02/2023 11:00 às 20/02/2023   11:05 - Atividade foi realizada na om-4153783.;LIDER_SL;LIDER_SL;F;;PVI022;PVI022;1000-FABSL-SLPER-CHLAT1;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;18/02/2023;;20/02/2023;20/02/2023;20/02/2023;11:00:00;20/02/2023;11:05:00;0,083;0,0;H;20/02/2023;22/02/2023;PM01;10254519;M2;1000;18/02/2023;07:07:47;22/02/2023;07:42:39;18/02/2023;07:07:47;20/02/2023;11:00:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;4,23;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Válvula da embreagem danificada;
4153786;maquina não esta referenciando;10;* maquina não esta referenciando * Operação 10 - Anderson Schallenberger das 20/02/2023 01:51 às 20/02/2023   02:30 - Eixo X não estava referenciando, ao iniciar o movimento o mesmo   estava trancando entrando em alarme, foi verificado possivel motivo de   estar trancando, porem nada encontrado. Foi movimentado manualmente eixo   X manualmente para outra posição e mandado referenciar, referenciou   normalmente.;LIDER_FA;LIDER_FA;A;;PVI031;PVI031;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;20/02/2023;;20/02/2023;20/02/2023;20/02/2023;01:51:00;20/02/2023;02:30:00;0,650;0,0;H;20/02/2023;20/02/2023;PM01;10254633;M2;1000;20/02/2023;01:50:06;20/02/2023;07:52:47;20/02/2023;01:50:06;20/02/2023;02:20:00;0,50;MSEN MSIM ORDA;2002;ALARME;1042;FORA DE POSIÇÃO;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81630;;;;;;;;maquina não esta referenciando;
4153788;aparelho de solda não esta funcionando;10;* aparelho de solda não esta funcionando * Operação 10 - John Cesar Kensy das 20/02/2023 01:20 às 20/02/2023 04:00   - aparelho de solda ASM136 não manda arrame para soldar, iniciado   verificação. * Item 2 * Operação 10 - John Cesar Kensy das 20/02/2023 04:40 às 20/02/2023 05:56   - efetuado limpeza das placas e inspeção dos cabos de interligação das   placas e demais componentes. um dos conectores esta sem terminal e esta   passando o calo direto pelo conector, cabo preto que interliga o   euro-conector a placa, porem n foi conseguido por em funcionamento.   Favor dar segmento na atividade. * Item 3 * Operação 10 - Felipe Castro Almeida das 20/02/2023 07:40 às 20/02/2023   10:45 - verificado cabos, placas, trocado fusível e realizado testes.   não apresentou mais falha.;LIDER_SL;LIDER_SL;A;;PER014;PER014;1000-FABSL-SLPER-PERTUB;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;20/02/2023;;20/02/2023;20/02/2023;20/02/2023;01:20:00;20/02/2023;10:45:00;7,017;0,0;H;20/02/2023;22/02/2023;PM01;10254635;M2;1000;20/02/2023;02:11:20;22/02/2023;07:45:10;20/02/2023;02:11:20;20/02/2023;10:30:00;8,31;MSEN MSIM ORDA;2002;ALARME;1045;MAU CONTATO;;07:00:00;16:28:00;7,62;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;aparelho de solda não esta funcionando;
4153789;vazamento de ar no filtro, quebrado.;10;* vazamento de ar no filtro, quebrado. * Operação 10 - Claudiomiro da Silva das 20/02/2023 07:45 às 20/02/2023   07:55 - SERA ABERTO CHAMADO M1 , PARA ATENDIMENTO , O EQUIPAMENTO NAO   ESTA PARADO POR ESSE CHAMADO DE VAZAMENTO.;LIDER_PI;LIDER_PI;B;;GPI024;;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;20/02/2023;;20/02/2023;20/02/2023;20/02/2023;07:45:00;20/02/2023;07:55:00;0,167;0,0;H;20/02/2023;21/02/2023;PM01;10254636;M2;1000;20/02/2023;07:48:04;21/02/2023;07:53:06;20/02/2023;07:48:04;20/02/2023;07:52:00;0,00;MSEN MSIM ORDA;2032;VAZAMENTO;1077;VAZAMENTO;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81160;;;;;;;;vazamento de ar no filtro, quebrado.;
4153790;aparelho de solda não esta funcionando;10;* aparelho de solda não esta funcionando * Operação 10 - Felipe Castro Almeida das 20/02/2023 10:45 às 20/02/2023   10:50 - atividade foi realizada na Om-4153788.;LIDER_SL;LIDER_SL;A;;PER014;PER014;1000-FABSL-SLPER-PERTUB;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;20/02/2023;;20/02/2023;20/02/2023;20/02/2023;10:45:00;20/02/2023;10:50:00;0,083;0,0;H;20/02/2023;22/02/2023;PM01;10254639;M2;1000;20/02/2023;08:06:52;22/02/2023;07:43:50;20/02/2023;02:11:20;20/02/2023;10:45:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;7,62;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;aparelho de solda não esta funcionando;
4153791;Não liga;10;* Não liga * Operação 10 - Felipe Castro Almeida das 20/02/2023 15:25 às 20/02/2023   15:55 - sistema de emergência em falha, restado e acompanhado processo.;LIDER_SL;LIDER_SL;F;;PEX040;;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;20/02/2023;;20/02/2023;20/02/2023;20/02/2023;15:25:00;20/02/2023;15:55:00;0,500;0,0;H;20/02/2023;22/02/2023;PM01;10254638;M2;1000;20/02/2023;08:07:53;22/02/2023;07:34:52;20/02/2023;08:07:53;20/02/2023;15:50:00;7,70;MSEN MSIM ORDA;2002;ALARME;1045;MAU CONTATO;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;Não liga;
4153800;alarme de falha no curso;10;* alarme de falha no curso * Operação 10 - John Cesar Kensy das 18/02/2023 02:01 às 18/02/2023 03:00   - falha de pulso, efetuado teste e batido algumas peças, equipamento não   apresentou falha, favor acompanhar processo durante operação. * Item 2 * Operação 10 - Felipe Castro Almeida das 20/02/2023 11:25 às 20/02/2023   11:45 - foi acompanhado processo e não apresentou falha.;LIDER_2º;LIDER_2º;F;;PEX037;PEX037;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;17/02/2023;;20/02/2023;20/02/2023;18/02/2023;02:01:00;20/02/2023;11:45:00;1,316;0,0;H;18/02/2023;22/02/2023;PM01;10254516;M2;1000;17/02/2023;23:02:15;22/02/2023;07:38:56;17/02/2023;23:02:15;20/02/2023;08:00:00;0,00;MSEN MSIM ORDA;2001;ABERTO;1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;5,93;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;alarme de falha no curso;
4153802;agulha trancada da pistola;10;* agulha trancada da pistola * Operação 10 - Maicon Martins das 20/02/2023 22:31 às 20/02/2023 23:00 -   agulha trancada da pistola / / desmontado e executado limpeza da agulha.;LIDER_2º;LIDER_2º;B;;GPI025;;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;20/02/2023;;20/02/2023;20/02/2023;20/02/2023;22:31:00;20/02/2023;23:00:00;0,483;0,0;H;20/02/2023;21/02/2023;PM01;10254678;M2;1000;20/02/2023;22:29:55;21/02/2023;07:27:03;20/02/2023;22:29:55;20/02/2023;22:45:00;0,25;MSEN MSIM ORDA;2013;GRUDADA(O);1073;SUJEIRA;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81160;;;;;;;;agulha trancada da pistola;
